үнэ,хаяг,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,PricePerArea
196.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2018,0,Вакум,17,Бүргэд,56.04,5,0,5,1,3.497501784439686
70.0,"УБ — Сонгинохайрхан, 5 шар",Паркет,1,2015,0,Вакум,10,Бүргэд,27.0,5,0,2,1,2.5925925925925926
590.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,1,Вакум,10,Төмөр вакум,145.11,1,1,5,1,4.065881055750809
574.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2017,0,Вакум,15,Төмөр,133.85,6,1,4,1,4.288382517743743
480.0,"УБ — Сүхбаатар, 220 мянгат",Цемент,2,2007,1,Вакум,6,Төмөр,99.0,5,1,6,1,4.848484848484849
140.0,"УБ — Сүхбаатар, 100 айл",Паркет,1,2017,0,Вакум,6,Бүргэд,54.4,6,0,3,1,2.573529411764706
275.0,"УБ — Баянзүрх, Натур худалдааны төв",Паркет,2,2005,0,Вакум,1,Бүргэд,61.43,1,0,3,1,4.476640078137717
170.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2016,0,Вакум,16,Бүргэд,56.21,15,0,3,1,3.024372887386586
210.455,"УБ — Баянгол, Алтай хотхон",Паркет,1,2021,0,Вакум,16,Бүргэд,60.13,3,1,3,1,3.5
205.23999999999998,"УБ — Баянзүрх, Чулуун овоо",Паркет,1,2024,0,Вакум,12,Төмөр,73.3,7,0,3,0,2.8
501.6355,"УБ — Баянзүрх, 13-р хороолол",Паркет,2,2019,1,Вакум,15,Бүргэд,103.43,14,0,5,1,4.85
450.0,"УБ — Чингэлтэй, Чингэлтэй, Хороо 3",Паркет,1,2012,0,Вакум,12,Бүргэд,104.0,10,0,3,1,4.326923076923077
410.3,"УБ — Хан-Уул, Зайсан",Паркет,2,2022,1,Вакум,12,Бүргэд,82.06,10,1,4,1,5.0
114.462,"УБ — Хан-Уул, Нисэх",Паркет,1,2025,0,Вакум,16,Төмөр,63.59,13,0,3,0,1.8
325.0,УБ — Баянгол,Паркет,1,2024,0,Вакум,16,Бүргэд,65.0,5,0,3,1,5.0
140.0,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2015,1,Вакум,12,Төмөр,37.0,12,0,2,1,3.7837837837837838
137.19,"УБ — Баянзүрх, 14-р хороолол",Паркет,1,2022,0,Вакум,9,Бүргэд,45.73,5,0,2,1,3.0
140.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 13",Паркет,1,2008,1,Вакум,7,Бүргэд,58.0,5,0,3,1,2.413793103448276
163.0,"УБ — Хан-Уул, Цэлмэг хотхон",Паркет,1,2010,0,Вакум,12,Бүргэд,58.0,5,0,4,1,2.810344827586207
105.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,2013,0,Вакум,6,Төмөр,45.46,2,0,4,1,2.309722833260009
182.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,16,Бүргэд,69.74,13,0,3,1,2.609693145970749
188.84,"УБ — Баянзүрх, Сансар",Паркет,1,2016,0,Вакум,12,Бүргэд,47.21,12,0,2,1,4.0
195.0,"УБ — Сүхбаатар, 11-р хороолол",Цемент,1,1992,0,Вакум,9,Бүргэд,55.0,5,0,3,1,3.5454545454545454
179.0,"УБ — Баянгол, Баянгол, Хороо 20",Паркет,1,2020,0,Вакум,16,Төмөр вакум,58.96,2,0,3,1,3.0359565807327002
350.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,2,2018,1,Вакум,9,Төмөр вакум,102.0,8,0,4,1,3.4313725490196076
230.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,1994,0,Вакум,9,Төмөр,72.0,9,0,4,1,3.1944444444444446
120.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,2,2011,1,Вакум,10,Бүргэд,53.7,8,1,2,1,2.2346368715083798
184.99200000000002,"УБ — Баянзүрх, Баянзүрх, Хороо 39",Паркет,1,2021,0,Вакум,15,Төмөр,57.81,4,0,4,1,3.2
231.84,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,73.0,6,0,4,1,3.175890410958904
188.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2023,0,Вакум,6,Вакум,59.0,2,0,3,1,3.1864406779661016
298.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,1,Модон вакум,16,Бүргэд,81.0,3,1,5,1,3.6790123456790123
120.0,"УБ — Баянзүрх, Баянзүрх, Хороо 13",Паркет,1,2012,1,Вакум,5,Бүргэд,35.0,3,0,3,1,3.4285714285714284
472.0,"УБ — Хан-Уул, Яармаг",Паркет,2,2024,0,Вакум,7,Бүргэд,105.0,2,0,3,1,4.495238095238095
266.0,"УБ — Баянзүрх, Баянзүрх, Хороо 25",Паркет,1,2013,1,Вакум,9,Бүргэд,90.0,5,0,5,1,2.9555555555555557
172.3,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,2024,0,Вакум,15,Төмөр,57.44,12,0,2,1,2.9996518105849583
335.0,"УБ — Баянгол, Нарны хороолол",Паркет,1,2013,1,Вакум,12,Бүргэд,84.6,5,0,3,1,3.959810874704492
150.0,"УБ — Баянзүрх, Баянзүрх, Хороо 19",Паркет,1,2024,0,Вакум,16,Бүргэд,46.0,11,1,2,1,3.260869565217391
180.0,УБ — Сүхбаатар,Паркет,1,2015,0,Вакум,16,Бүргэд,64.0,6,0,3,1,2.8125
165.0,"УБ — Баянзүрх, Сансар",Паркет,1,1996,0,Мод,5,Бүргэд,60.0,3,1,3,1,2.75
260.0,"УБ — Баянзүрх, Баянзүрх, Хороо 6",Паркет,1,2017,0,Вакум,15,Бүргэд,77.0,9,0,3,1,3.3766233766233764
353.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,0,2024,0,Вакум,16,Төмөр,82.0,4,1,3,0,4.304878048780488
110.0,"УБ — Сонгинохайрхан, Толгойт",Паркет,1,2015,0,Вакум,4,Бүргэд,77.0,4,0,4,1,1.4285714285714286
233.415,"УБ — Хан-Уул, Яармаг",Паркет,2,2021,0,Вакум,12,Бүргэд,81.9,2,0,4,1,2.8499999999999996
308.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,7,Бүргэд,71.6,2,0,3,1,4.301675977653631
327.84,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,2018,1,Вакум,12,Бүргэд,103.0,6,0,4,1,3.182912621359223
170.0,"УБ — Баянгол, Модны 2",Паркет,1,2012,0,Вакум,10,Бүргэд,68.2,6,1,3,1,2.4926686217008798
153.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2024,1,Вакум,16,Төмөр,39.03,8,1,3,0,3.9200614911606455
488.655,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2022,0,Вакум,16,Бүргэд,108.0,2,0,4,1,4.524583333333333
488.655,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2022,0,Вакум,16,Бүргэд,108.59,2,0,4,1,4.5
375.0,"УБ — Баянзүрх, 14-р хороолол",Паркет,2,2023,1,Вакум,16,Бүргэд,106.87,8,0,4,1,3.508936090577337
360.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2010,0,Вакум,12,Төмөр,95.0,8,1,5,1,3.789473684210526
307.87999999999994,"УБ — Хан-Уул, Яармаг",Паркет,2,2024,0,Вакум,7,Төмөр,71.6,2,0,3,1,4.3
115.0,"УБ — Сонгинохайрхан, 21-р хороолол",Паркет,1,1996,0,Вакум,9,Бүргэд,50.0,4,0,3,1,2.3
211.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2023,0,Вакум,16,Бүргэд,62.0,2,0,3,1,3.403225806451613
137.64,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,14,Төмөр,44.0,7,0,2,1,3.128181818181818
160.0,"УБ — Хан-Уул, Зайсан",Паркет,1,2024,0,Вакум,16,Бүргэд,45.0,5,0,4,1,3.5555555555555554
145.0,"УБ — Хан-Уул, Зайсан",Паркет,0,2023,0,Вакум,9,Бүргэд,40.0,6,0,2,1,3.625
165.0,"УБ — Баянгол, 10-р хороолол",Паркет,1,2016,0,Вакум,13,Бүргэд,60.0,5,1,3,1,2.75
145.0,"УБ — Хан-Уул, Нисэх",Паркет,2,2024,0,Вакум,15,Төмөр вакум,46.14,14,0,3,1,3.142609449501517
690.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2021,1,Вакум,12,Мод,115.08,12,1,7,1,5.995828988529719
150.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,14,Төмөр,44.4,5,0,2,1,3.3783783783783785
310.88,"УБ — Сүхбаатар, Сүхбаатар, Хороо 2",Паркет,1,2024,0,Вакум,10,Төмөр,53.6,10,0,4,1,5.8
130.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2015,0,Вакум,9,Бүргэд,51.78,1,0,2,1,2.5106218617226728
145.0,"УБ — Баянгол, 6-р бичил",Паркет,1,2009,0,Вакум,5,Бүргэд,41.0,4,0,2,1,3.5365853658536586
180.0,"УБ — Хан-Уул, Мишээл",Паркет,1,2014,0,Вакум,12,Бүргэд,60.0,10,0,3,1,3.0
123.19999999999999,"УБ — Хан-Уул, Нисэх",Паркет,1,2020,1,Вакум,12,Бүргэд,44.0,5,1,4,1,2.8
103.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2013,0,Вакум,10,Бүргэд,36.0,7,0,2,1,2.861111111111111
206.7,"УБ — Баянгол, Гэмтэл согог судлалын үндэсний төв",Ламинат,1,2023,0,Вакум,16,Бүргэд,53.0,16,1,3,1,3.9
250.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Бүргэд,70.59,1,0,2,1,3.5415781272134863
108.0,"УБ — Баянзүрх, Амгалан",Паркет,1,2014,1,Вакум,9,Бүргэд,40.0,6,0,3,1,2.7
221.2,"УБ — Хан-Уул, Нисэх",Паркет,1,2021,0,Вакум,16,Бүргэд,79.0,12,0,5,1,2.8
316.0,"УБ — Баянгол, 10-р хороолол",Паркет,2,2007,0,Вакум,5,Бүргэд,109.0,2,0,4,1,2.8990825688073394
350.0,"УБ — Сүхбаатар, 11-р хороолол",Паркет,1,2015,0,Вакум,16,Бүргэд,97.95,13,1,5,1,3.5732516590096988
210.0,"УБ — Баянгол, Баянгол, Хороо 20",Паркет,1,2011,1,Төмөр вакум,12,Төмөр,62.0,12,0,4,1,3.3870967741935485
110.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2010,0,Вакум,6,Бүргэд,32.0,1,0,2,1,3.4375
180.95000000000002,"УБ — Хан-Уул, Мишээл",Паркет,1,2024,0,Вакум,12,Бүргэд,47.0,4,0,2,1,3.8500000000000005
122.5,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2025,0,Вакум,16,Бүргэд,49.0,5,0,2,0,2.5
541.28,"УБ — Хан-Уул, Зайсан",Паркет,1,2010,0,Вакум,10,Бүргэд,135.0,6,0,5,1,4.009481481481481
167.584,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Төмөр,52.37,6,0,2,1,3.2
135.16,"УБ — Баянзүрх, Ботаник",Паркет,1,2024,0,Вакум,10,Бүргэд,43.6,4,0,4,1,3.0999999999999996
217.0,"УБ — Баянзүрх, 13-р хороолол",Паркет,1,2006,0,Вакум,5,Бүргэд,64.0,3,0,3,1,3.390625
132.0,"УБ — Баянзүрх, Амгалан",Паркет,1,2013,0,Вакум,10,Бүргэд,55.0,3,0,3,1,2.4
300.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2012,0,Вакум,9,Төмөр вакум,73.55,3,1,2,1,4.078857919782461
280.0,"УБ — Баянгол, 10-р хороолол",Паркет,2,2009,0,Вакум,9,Бүргэд,79.0,3,0,4,1,3.5443037974683542
429.0,"УБ — Хан-Уул, King Tower",Паркет,1,2016,0,Вакум,16,Төмөр,110.0,11,0,5,1,3.9
100.0,"Төв, Төв",Паркет,1,2024,1,Вакум,5,Бүргэд,50.0,4,0,3,0,2.0
433.94399999999996,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Паркет,1,2024,1,Вакум,16,Төмөр,105.84,7,0,6,0,4.1
136.248,"УБ — Баянзүрх, Офицер",Паркет,1,2024,0,Вакум,16,Бүргэд,56.77,3,0,3,0,2.4
126.43199999999999,"УБ — Баянзүрх, Улаанхуаран",Паркет,1,2024,1,Вакум,16,Бүргэд,52.68,4,0,2,0,2.4
174.975,"УБ — Баянзүрх, Баянзүрх, Хороо 14",Паркет,1,2024,1,Вакум,12,Бүргэд,69.99,3,0,4,0,2.5
240.768,"УБ — Хан-Уул, Яармаг",Паркет,1,2023,0,Вакум,16,Төмөр,72.96,2,0,4,1,3.3000000000000003
122.64,"Төв, Төв",Паркет,1,2023,1,Вакум,5,Бүргэд,51.1,4,0,2,1,2.4
295.0,"УБ — Хан-Уул, Зайсан",Паркет,2,2015,0,Вакум,10,Төмөр,102.6,1,0,6,1,2.875243664717349
310.0,"УБ — Баянзүрх, Бөхийн Өргөө",Паркет,2,2015,1,Вакум,14,Бүргэд,95.59,7,1,4,1,3.243017051992886
135.0,"УБ — Баянгол, Алтай хотхон",Паркет,1,2018,0,Вакум,12,Бүргэд,44.72,2,0,2,1,3.018783542039356
137.5,"УБ — Баянзүрх, Офицер",Паркет,1,2009,0,Вакум,12,Төмөр,55.0,10,0,5,1,2.5
114.0,"УБ — Сонгинохайрхан, 1-р хороолол",Паркет,1,1998,0,Вакум,9,Бүргэд,40.0,7,1,2,1,2.85
626.2,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2021,1,Вакум,16,Бүргэд,101.0,5,0,4,1,6.2
132.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2016,0,Вакум,6,Бүргэд,47.0,6,0,3,1,2.8085106382978724
170.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,0,1994,0,Вакум,12,Бүргэд,30.0,6,0,3,1,5.666666666666667
297.616,"УБ — Хан-Уул, Нисэх",Паркет,2,2023,0,Вакум,16,Төмөр,67.64,14,1,3,1,4.3999999999999995
137.0,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,12,Төмөр,59.89,2,0,3,1,2.2875271330773086
185.0,"УБ — Сонгинохайрхан, Сонгинохайрхан, Хороо 12",Паркет,1,1990,0,Вакум,9,Бүргэд,40.0,7,0,4,1,4.625
198.0,"УБ — Баянзүрх, 16-р хороолол",Паркет,1,2022,0,Вакум,12,Бүргэд,69.9,6,0,3,1,2.832618025751073
399.126,УБ — Сүхбаатар,Паркет,2,2023,0,Вакум,16,Төмөр,92.82,14,1,4,1,4.3
276.5,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,79.0,7,1,3,1,3.5
119.0,"УБ — Хан-Уул, Яармаг",Паркет,0,2021,0,Вакум,3,Бүргэд,58.3,1,0,2,1,2.0411663807890226
182.588,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2024,0,Вакум,16,Бүргэд,65.21,7,0,2,0,2.8000000000000003
139.0,"УБ — Баянзүрх, Баянзүрх, Хороо 5",Паркет,1,2023,0,Вакум,7,Бүргэд,41.42,4,1,2,1,3.355866731047803
152.6028,"УБ — Хан-Уул, Нисэх",Паркет,1,2024,1,Вакум,10,Бүргэд,58.92,7,0,3,1,2.59
235.0,"УБ — Хан-Уул, Яармаг",Паркет,0,2022,0,Вакум,16,Бүргэд,71.0,5,0,4,1,3.3098591549295775
112.65,"УБ — Чингэлтэй, Баянбүрд",Паркет,1,2024,0,Вакум,16,Бүргэд,45.06,8,0,2,0,2.5
286.0,"УБ — Сүхбаатар, Сүхбаатар, Хороо 9",Паркет,1,2024,1,Вакум,16,Төмөр,74.64,1,1,4,1,3.8317256162915325
254.36,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,16,Бүргэд,63.59,4,0,2,0,4.0
413.0,"УБ — Хан-Уул, Zaisan luxury village",Паркет,1,2016,1,Вакум,6,Төмөр,118.0,5,0,3,1,3.5
215.0,"УБ — Хан-Уул, Хан-Уул, Хороо 23",Паркет,1,2024,0,Вакум,16,Төмөр,62.06,15,0,4,1,3.464389300676764
323.26,"УБ — Баянзүрх, 13-р хороолол",Паркет,3,2018,0,Вакум,10,Бүргэд,92.36,2,1,4,1,3.5
255.0,"УБ — Баянзүрх, Баянзүрх, Хороо 26",Паркет,1,2016,0,Вакум,12,Бүргэд,67.65,3,0,2,1,3.76940133037694
294.203,"УБ — Баянзүрх, Сансар",Плита,1,2024,0,Вакум,16,Бүргэд,55.51,6,0,2,0,5.3
242.76000000000002,"УБ — Хан-Уул, Яармаг",Паркет,1,2021,0,Вакум,13,Бүргэд,71.4,1,0,3,1,3.4
95.0,"УБ — Сонгинохайрхан, 21-р хороолол",Ламинат,1,1997,0,Вакум,5,Бүргэд,60.0,2,0,3,1,1.5833333333333333
155.0,"УБ — Баянзүрх, Сансар",Паркет,1,1980,0,Вакум,5,Бүргэд,51.0,4,0,4,1,3.0392156862745097
210.91,"УБ — Хан-Уул, Яармаг",Паркет,0,2024,1,Вакум,14,Бүргэд,60.26,6,0,2,1,3.5
283.35999999999996,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,1,Вакум,14,Бүргэд,80.96,13,0,4,1,3.4999999999999996
636.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,0,2024,0,Вакум,16,Вакум,120.0,8,1,4,1,5.3
247.078,"УБ — Хан-Уул, Зайсан",Паркет,2,2024,0,Вакум,12,Бүргэд,72.67,9,1,3,1,3.4
183.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2022,0,Вакум,16,Бүргэд,61.0,2,0,3,1,3.0
227.7,УБ — Сүхбаатар,Паркет,2,2023,1,Вакум,16,Бүргэд,91.08,8,0,8,1,2.5
191.1,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,0,Вакум,10,Бүргэд,54.6,7,0,3,1,3.5
238.0,"УБ — Хан-Уул, Яармаг",Паркет,1,2020,1,Вакум,12,Мод,71.0,7,1,3,1,3.352112676056338
130.0,"УБ — Баянзүрх, Офицер",Ламинат,1,2009,0,Вакум,6,Бүргэд,52.0,2,0,3,1,2.5
118.0,"УБ — Баянзүрх, 15-р хороолол",Паркет,1,1988,0,Вакум,5,Бүргэд,36.0,3,0,2,1,3.2777777777777777
110.0,"УБ — Баянгол, 3, 4 хороолол",Паркет,1,1990,0,Вакум,9,Төмөр,36.0,9,0,2,1,3.0555555555555554
157.11,"УБ — Хан-Уул, Яармаг",Паркет,1,2024,0,Вакум,14,Бүргэд,52.0,14,1,3,1,3.021346153846154
255.0,"УБ — Баянзүрх, Баянзүрх, Хороо 4",Паркет,1,2015,0,Вакум,12,Бүргэд,91.27,9,0,5,1,2.7939081845075053
142.7,"УБ — Баянзүрх, Баянзүрх, Хороо 41",Паркет,1,2024,1,Вакум,7,Бүргэд,44.58,4,0,2,0,3.2009869896814713
239.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,1,2012,0,Вакум,10,Төмөр вакум,62.73,1,0,2,1,3.809979276263351
140.0,"УБ — Хан-Уул, 120 мянгат",Паркет,1,2023,0,Вакум,18,Бүргэд,44.0,2,0,2,1,3.1818181818181817
260.0,"УБ — Баянгол, Нарны хороолол",Паркет,1,2022,0,Вакум,12,Бүргэд,68.41,2,0,2,1,3.8006139453296304
179.2,"УБ — Сүхбаатар, Сүхбаатар, Хороо 11",Паркет,1,2023,0,Вакум,14,Төмөр вакум,56.0,13,1,4,1,3.1999999999999997
130.0,"УБ — Баянгол, Баруун 4 зам",Паркет,1,2013,0,Вакум,12,Бүргэд,40.0,6,0,2,1,3.25
280.0,"УБ — Хан-Уул, Хан-Уул, Хороо 11",Паркет,1,2015,1,Вакум,6,Бүргэд,93.25,1,0,4,1,3.002680965147453
567.0,"УБ — Хан-Уул, Туулын хэсэг",Паркет,2,2024,1,Вакум,22,Бүргэд,135.0,9,1,5,1,4.2
175.0,"УБ — Сүхбаатар, Дөлгөөн нуур",Паркет,1,2022,0,Вакум,16,Бүргэд,47.0,8,0,2,1,3.723404255319149
162.5,"УБ — Хан-Уул, Нисэх",Паркет,1,2023,0,Вакум,12,Вакум,65.0,11,0,3,1,2.5
254.0,"УБ — Хан-Уул, Marshall town",Паркет,0,2010,0,Вакум,5,Төмөр,60.0,1,0,2,1,4.233333333333333
405.0,"УБ — Хан-Уул, Хан-Уул, Хороо 15",Паркет,3,2008,0,Вакум,9,Бүргэд,114.0,2,0,3,1,3.5526315789473686
650.0,"УБ — Хан-Уул, Нүхтийн ам",Паркет,1,2024,1,Вакум,10,Төмөр,147.0,8,0,5,0,4.421768707482993
